#OTU ID	NLF008	DLM017	DLM015	DOF004	DOF003	DLM027	DOM019	DLM021	DOM020	DLM018	DOM022	DOF006	DOM003	DOM008	DLF009	DOM016	DLM022	DOM018	DLM016	DOM001	DLM001	DLM023	DLF014	DOM010	DLM024	DLM011	DLF013	DOM026	DLF001	DLM014	DLM020	DLM028	DLF012	DLM010	DOM013	DOF008	DLM013	DOF009	DOM021	DLM002	DLM012	DLF002	DOM015	NLF012	DOF010	DLM007	DOM023	DOM024	DLM003	DLM019	DOM012	DLF004	DOM005	NLF001	NLF009	NLF002	DOF014	DOF007	DLM009	DLM008	NLF005	DOF012	DOM025	NLF010	DLF005	DOF011	NLF007	DOF002	DOF013	DLM006	DOM014	DLF003	DLF010	NLF006	DLM004	DLF006	DLM005	DLF007	DLF008	NOF012	NLM024	NLM028	NLM006	NOM002	NOM009	NLM010	NOM014	NOM016	NOM015	NOF008	NLM029	NOM020	NLM007	NLM027	NOM010	NOF002	NLM026	NOF005	NLM031	NLM021	NOM017	NLM004	NLM022	NOF010	NOM005	NOM001	NOM019	NLF013	NOM028	NLF015	NOM025	NLM032	NOM027	NOM029	NLM002	NLM008	NOF009	NOM004	NOF013	NLM001	NOM023	NOF001	NOM026	NOF006	NOF011	NOF007	NOF004	NLM009	NLM025	NLM023	NLM016	NOM012	NOM013	NOM007
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella;s__Tannerella_forsythia;t__Tannerella_forsythia_92A2	2	4	1	3	0	0	0	0	1	1	0	1	1	0	1	0	22	0	1	2	1	3	0	1	0	0	3	0	0	1	1	1	0	1	0	0	2	2	1	0	1	0	0	0	1	0	1	0	1	1	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	37	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	15	0	0	26	0	0	1	1	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	5	1	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__Alloprevotella_tannerae;t__Alloprevotella_tannerae_ATCC_51259	96	140	17	274	45	12	41	32	3	7	18	23	33	38	46	256	26	11	6	135	90	9	666	778	2	7	5	23	2	477	4	337	25	6	71	3	20	2	5	8	70	0	183	138	1	3	4	4	1	5	1	0	8	3	1	71	1	6	0	5	3	0	3	9	7	3	0	5	0	5	0	0	2	1	0	0	0	0	0	1	199	244	154	67	13	105	18	9	22	40	104	204	4	1	6	2	108	17	29	13	45	863	13	549	7	4	0	2	36	757	14	42	3	4	46	5	11	49	5	7	0	0	0	11	4	1	1	8	1	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	175	5437	9878	14370	55	4370	75	78	57	2272	22031	33978	13886	213	223	10021	63	69	76	4625	5725	193	7004	1504	34	2499	1787	4298	2	172	106	3814	20	106	4200	446	7368	22	46	432	203	12	3336	6676	17	68	456	11	203	110	36	683	45	18	402	540	373	1	14	94	192	114	11	3	14	474	31	550	166	436	5	518	233	101	0	0	0	0	0	8779	14853	1149	32511	74	2048	336	274	27	187	11126	4228	13039	216	21	135	24	359	180	260	322	11465	6618	2133	4210	280	11659	2455	141	46	221	1209	885	11	39	11564	274	1119	88	870	642	122	79	2	6	351	3	1636	1025	571	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_bergensis;t__Prevotella_bergensis_DSM_17361	6	427	4	31	7	0	9	1	0	15	2	30	928	11	28	242	270	12	1	2	298	29	19	79	2	0	10	10	0	0	192	13	0	23	11	81	10	2	15	28	0	0	16	3	3	48	57	0	4	69	6	26	2	0	3	0	0	0	0	0	0	0	0	3	0	23	0	4	0	175	0	36	25	41	0	0	0	0	0	0	2420	90	186	1	67	11	2	0	41	8	7	29	18	3	0	5	1	55	3	2	190	1305	0	75	21	853	91	11	13	32	0	38	0	0	3460	134	8	0	2	25	3	10	0	0	4	2	0	106	157	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_albensis;t__Prevotella_albensis_DSM_11370_=_JCM_12258	35	769	0	7	47	408	26	0	11	46	636	0	3138	0	21	141	1	1	9	258	527	6	0	16	0	5	6	10	0	13	1	5	0	7	3	4	5	0	4	84	0	0	36	56	0	0	31	0	5	47	1	185	0	0	1	0	0	3	0	0	1	0	0	0	0	51	0	0	0	40	0	19	14	8	0	0	0	0	0	66	522	12	30	6	205	0	0	3	0	1	359	2203	11	0	30	0	20	5	25	1	459	2744	0	301	4	2836	673	4	19	9	0	4	0	0	1321	34	0	0	1	49	0	3	0	0	0	7	2	56	203	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_baroniae;t__Prevotella_baroniae_DSM_16972_=_JCM_13447	197	45	136	32	24	3	7	21	2	7	7	34	13	188	7	196	23	83	47	44	19	43	12	61	2	9	37	62	12	28	1	7	32	198	59	11	1	12	0	3	2	3	26	32	5	0	4	7	0	23	1	5	0	9	0	0	4	0	2	0	12	0	0	2	0	2	3	1	0	4	0	1	7	2	0	0	0	0	0	13	8	71	69	62	1	99	204	36	55	56	47	40	97	1	26	6	23	72	3	37	1	31	25	78	32	484	14	40	37	90	9	5	15	8	186	3	4	4	1	3	0	5	0	5	2	5	1	1	3	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_amnii;t__Prevotella_amnii_DSM_23384_=_JCM_14753	2	5	22	17	0	1	0	3	1	0	302	0	203	3	8	2	3	1	2	7	25	0	46	0	0	0	11	59	1	8	10	0	0	1	14	30	5	0	0	0	0	0	2	0	0	3	2	0	0	2	1	4	1	1	2	1	12	1	1	2	2	0	0	1	0	2	2	1	0	1	1	2	0	1	0	0	0	0	0	1	1	7	7	3	0	0	2	1	2	9	28	16	0	1	0	3	18	1	2	0	3	24	1	2	4	1	9	1	0	4	0	11	3	1	32	1	0	3	2	5	0	1	0	0	9	0	2	3	9	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_bivia;t__Prevotella_bivia_DSM_20514	1889	6184	103	452	44	609	204	185	50	273	534	3	11879	7	49	821	1063	152	15	389	4671	350	94	696	3	107	881	97	3	388	215	67	8	38	19	95	185	28	4	318	8	26	41	1205	0	2	69	3	335	125	90	555	0	2	1	27	33	25	0	20	27	2	0	50	14	44	68	26	3	479	2	106	318	263	0	1	0	0	0	183	1446	2452	1426	1141	296	52	20	9	75	492	715	4910	56	6	16	39	63	372	506	328	1387	14830	364	736	38	7329	745	138	734	207	7	90	6	3	6541	556	146	48	29	137	21	21	2	6	77	70	37	540	795	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_buccae;t__Prevotella_buccae_ATCC_33574	0	6	0	1	0	0	0	3	0	14	21	0	26	0	0	9	2	0	0	0	11	8	2	0	1	0	1	2	0	14	0	0	0	21	10	24	1	0	0	0	0	0	118	4	0	0	0	0	0	1	0	4	8	4	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	1	0	8	0	0	0	0	0	0	1	1	240	0	0	0	0	0	1	0	86	1	1	7	2	0	1	1	2	0	8	75	0	5	0	8	0	1	1	8	0	22	2	0	102	2	0	0	0	6	0	0	0	0	0	0	2	2	4	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_brevis;t__Prevotella_brevis_ATCC_19188	0	1	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor_plautii	11418	1020	7185	26867	7011	1158	4034	4642	43	277	13175	3024	1923	7577	1117	6916	11036	5373	15522	28328	12657	20218	346	10894	759	8	8832	29918	176	1192	30806	9541	211	6373	2084	305	12861	405	2	48	5622	60	3574	1638	98	227	365	72	83	645	4	16	93	135	98	152	164	106	90	68	85	8	16	97	22	103	55	59	45	52	12	14	11	3	0	0	0	0	0	10674	10872	6953	4518	12130	211	13464	15745	424	7639	5379	1500	3822	8665	602	2496	1977	825	9799	15696	855	1530	122	775	30086	892	292	1597	401	62804	23525	5131	718	2204	590	433	87	532	466	231	81	3	49	23	102	73	183	5	8	10	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	18790	30584	46553	59751	54425	53041	51708	27628	3050	43970	37921	15206	18732	13011	10564	39911	80198	57810	45232	35667	27810	53556	71122	63222	73336	2430	38450	104262	996	35281	22312	70166	165706	32104	68943	115296	52542	2671	2925	12981	21740	4528	51923	64596	2081	3978	1084	3989	1489	78522	773	2927	715	5017	5088	3631	3996	854	12867	6311	8606	905	804	1633	4798	1587	9505	3466	568	4681	888	4223	4812	856	0	0	0	1	0	45364	7175	134523	36194	150719	121225	82226	36448	41369	26026	78614	94984	29769	63199	80837	57352	5133	83495	71991	67981	69773	62914	88545	110961	41569	58505	59024	46256	83764	44126	27642	42199	148345	77516	4428	13032	13846	1290	1549	3943	6732	421	3315	1459	1873	3025	4513	4173	2950	2977	2	0	1	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii;t__Alistipes_shahii_WAL_8301	7007	17114	1069	17801	910	107	18040	5706	401	4504	3115	1257	301	1311	7093	11698	67681	1797	33640	13159	35955	4570	113	39963	28	257	45263	750	26	26390	1149	21561	69	13983	45789	661	14784	1720	1950	625	53	796	4563	29356	105	946	457	507	1731	49377	179	236	11	480	780	37	82	60	1	1220	388	2	98	38	380	46	416	1441	23	82	323	200	481	41	0	0	0	0	1	117855	7166	1977	19282	276	741	7317	1578	350	7080	68825	7849	8469	2541	75	30232	5	59957	6009	4866	13106	3382	1084	6979	28835	482	2894	28962	1256	996	17416	2609	10903	85	28	809	234	67	27	13	386	20	1357	5	45	1827	109	909	22	48	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	2561	4296	829	4716	6660	243	3548	3771	190	1324	885	302	23	904	6087	2134	9442	1096	6971	13026	14895	3124	9	12743	17	85	7570	15	5	10636	47	5161	13	3346	8109	188	1763	612	512	510	5	79	1242	15415	63	399	323	51	774	6916	52	118	1	188	458	92	71	1	0	573	174	0	119	37	118	8	136	1088	30	63	299	92	255	12	0	0	0	0	0	14472	1442	2135	3896	26	281	1002	92	141	1855	9939	2779	4778	523	17	6782	0	7142	1722	4268	10224	1916	333	1698	13827	791	375	6697	2191	943	387	167	5299	83	10	232	154	20	5	37	139	9	695	3	5	421	143	487	6	58	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_stercorea;t__Prevotella_stercorea_DSM_18206	787	1512	224	3078	875	771	136	422	123	1059	728014	991	7966	106	58	129698	382	514	145	448	3988	359	2	6667	19	62	189	535	161	595	1058	152	79	327	1296	119	257	26	318	24201	15	67	128	1572	17	25	382	14	88	599	39	1244	19	6	132	11	38	32	19	24	36492	3	8	7	16	163	39	43	9	9950	2	1570	1925	3309	0	0	0	0	0	724	3960	536	714	690	963	996	2733	768	824	4244	250321	2864	408	7	307	3	583	1012	44777	25248	1500	7362	113	1751	455	6235	3385	268	145	884	25	164	6	3	981177	267	7	503	10	193	11	126	3	16	40	48	58	17328	8245	0	0	0	0	4
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_multiformis;t__Prevotella_multiformis_DSM_16608	1	65	2	1	0	35	2	1	0	3	30	0	176	4	0	38	2	1	0	28	117	7	0	1	2	0	2	1	0	2	0	1	0	1	20	0	5	0	0	20	0	0	2	1	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	1	0	0	0	0	0	0	68	1	0	1	20	0	0	3	0	2	176	157	0	6	1	0	3	1	4	0	179	195	0	63	1	52	35	0	1	8	0	3	1	0	114	0	0	0	0	2	0	0	0	0	0	0	0	3	3	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_marshii;t__Prevotella_marshii_DSM_16973_=_JCM_13450	5	106	9	16	1	8	2	4	0	77	125	14	104	6	3	46	6	5	15	43	10	3	0	35	0	0	1	0	0	19	7	8	1	0	30	11	7	0	1	0	0	0	22	6	0	3	0	1	3	15	0	1	0	4	0	0	2	0	0	0	2	0	0	1	0	2	0	0	0	72	0	3	9	18	0	0	0	0	0	14	28	116	13	3	1	22	3	3	26	66	64	156	67	3	1	0	17	19	10	15	6	37	10	35	7	2	27	13	10	8	2	9	0	3	206	0	2	0	1	0	0	0	0	2	0	0	1	2	2	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_denticola;t__Prevotella_denticola_F0289	0	2	0	2	0	0	0	0	1	30	0	0	80	0	0	25	1	0	0	0	78	18	0	3	0	0	0	0	0	0	0	2	0	0	1	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	1	0	11	0	3	0	4	0	0	0	0	0	0	4	172	4	0	0	0	0	0	0	0	49	0	0	27	0	0	2	0	0	0	24	49	1	16	0	0	24	1	0	0	0	2	1	0	182	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_corporis;t__Prevotella_corporis_DSM_18810_=_JCM_8529	54	50	0	3389	0	1	28	0	1	415	116	200	2637	5	8	21	0	129	2	27	74	2	31	128	0	14	24	66	0	0	14	19	1	24	397	34	122	0	0	6	5	0	2	9	1	4	1	2	8	13	3	5	2	1	6	7	1	0	0	0	12	2	0	0	0	12	0	4	3	2	0	5	15	1	0	0	0	0	0	19	78	42	458	5	1	6	1	2	1	24	4	111	1	1	0	5	3	0	7	63	27	7	2	8	0	96	26	2	2	13	1	683	0	0	60	3	9	1	5	13	60	0	0	14	245	1	9	8	4	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_dentalis;t__Prevotella_dentalis_DSM_3688	2	536	0	6	5	393	3	2	0	4	2	0	5	12	3	83	63	4	7	20	95	3	0	0	0	0	3	0	0	23	1	3	0	1	2	2	3	0	4	4	0	0	1	13	1	1	9	0	1	2	1	1	0	0	0	0	0	1	0	3	9	0	0	0	0	108	0	0	0	1	0	68	1	0	0	0	0	0	0	3	0	19	38	3	75	7	0	1	7	2	0	771	0	2	29	0	24	11	6	31	1474	580	2	231	0	274	307	1	1	13	0	3	0	0	57	15	1	0	1	88	0	17	0	0	1	0	0	9	9	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_fusca;t__Prevotella_fusca_JCM_17724	12	35	8	8	1	80	2	2	0	10	13	0	130	154	0	2	4	0	18	8	12	62	0	10	0	0	1	3	0	1	16	2	0	50	15	2	10	0	1	0	1	0	0	0	0	1	0	1	0	0	2	2	0	0	0	0	12	1	0	5	1	0	0	8	0	3	0	0	1	6	0	2	0	7	0	0	0	0	0	3	71	69	13	3	42	6	0	15	1	0	30	55	63	2	1	2	5	4	1	4	123	39	1	62	23	9	47	1	0	0	1	4	0	0	718	1	3	3	7	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_enoeca	0	14	1	1	0	87	3	0	0	17	65	108	129	0	2	8	2	0	0	3	1	18	0	0	0	3	5	2	0	12	0	1	0	5	1	5	2	1	1	0	0	0	3	14	0	0	0	0	4	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	4	1	0	0	0	0	0	7	85	142	142	1	12	6	0	1	0	0	14	136	0	2	0	0	5	0	2	0	29	37	1	50	0	180	5	0	0	2	0	9	0	0	171	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_maculosa;t__Prevotella_maculosa_DSM_19339_=_JCM_15638	0	0	0	10	0	0	0	0	0	2	0	0	37	0	1	22	2	0	0	0	25	1	0	4	0	0	2	0	0	1	0	0	0	0	0	2	1	0	3	0	0	0	2	0	0	0	1	1	0	0	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	5	0	0	0	2	0	16	0	0	0	0	0	0	0	0	4	3	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	12	0	1	0	1	0	0	0	1	0	2	0	0	3	1	0	0	1	2	0	0	0	0	1	0	0	0	5	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_intermedia;t__Prevotella_intermedia_17	3	11	0	9	4	7	5	10	0	2	146	0	51	0	1	44	60	2	1	5	3	7	0	0	0	1	3	1	0	4	0	16	0	0	1	16	2	0	3	5	0	0	4	2	1	0	0	0	1	0	0	1	14	0	0	0	0	0	0	1	5	0	0	0	0	2	0	0	0	6	0	6	1	4	0	0	0	0	0	0	1	29	11	2	7	0	0	1	5	1	15	2	0	3	0	0	15	5	9	4	28	31	1	26	0	2	1	5	0	1	0	0	2	0	204	0	0	0	1	1	0	0	0	3	0	2	1	11	4	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_loescheii;t__Prevotella_loescheii_DSM_19665_=_JCM_12249_=_ATCC_15930	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	4	1	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_melaninogenica;t__Prevotella_melaninogenica_ATCC_25845	0	17	0	3	61	41	2	2	0	41	2	0	164	0	3	22	8	22	2	9	85	0	0	158	1	1	20	1	0	1	0	22	0	1	26	4	0	0	0	3	0	0	0	13	0	1	0	0	0	4	1	4	5	0	0	0	0	0	2	0	3	0	0	0	0	5	0	1	0	3	0	1	0	1	0	0	0	0	0	1	60	22	146	0	19	0	0	0	4	8	359	71	0	4	101	1	8	4	11	10	60	46	0	10	1	9	9	0	29	0	14	2	0	1	250	0	0	0	0	2	0	0	0	1	0	0	0	6	5	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_scopos;t__Prevotella_scopos_JCM_17725	0	387	0	11	0	0	0	0	0	0	705	6653	63	0	0	212	0	0	1	0	22	46	0	12	3	196	227	78	0	0	0	0	0	0	0	2	1	0	0	13	0	0	10	822	10	0	4	0	15	3	0	4	0	0	0	0	0	0	1	0	2	1	0	0	0	4	0	0	0	5	0	2	11	4	0	0	0	0	0	322	11	5	3496	4	1	52	11	2	0	41	32	43	63	3	0	0	0	2	62	1	1	1101	9	332	0	0	1	3	0	0	0	101	0	0	1127	2	0	0	0	0	0	4	0	0	0	0	0	1	25	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_nanceiensis;t__Prevotella_nanceiensis_DSM_19126_=_JCM_15639	0	75	4228	3	0	21	0	0	0	0	1	6	17	0	0	0	2	0	0	71	0	0	1771	1	2	0	0	0	0	0	0	46	0	0	6	4	0	74	4	2	0	0	0	2706	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	2	0	0	0	0	0	0	54	1	4	0	1	0	13	0	0	4885	0	108	1	1	0	0	0	0	0	1	52	19	0	130	36	9	12	0	0	0	119	0	0	0	2	3	1	0	0	0	0	2	0	0	1	0	2	6	3	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_multisaccharivorax;t__Prevotella_multisaccharivorax_DSM_17128	2	39	0	1	3	313	0	1	0	142	852	0	62	0	1	6	1	1	1	23	26	1	0	2	0	1	1	0	0	2	0	0	0	0	25	1	0	2	1	23	0	0	1	21	0	0	5	0	1	14	1	0	1	0	0	0	3	0	0	0	0	0	1	1	0	1	0	1	0	29	0	7	29	6	0	0	0	0	0	0	261	26	5	1	8	3	0	0	1	0	24	4	3	0	2	0	0	3	8	0	9	486	0	10	0	1	66	0	3	1	2	0	0	0	1396	33	0	0	0	0	0	16	0	0	1	0	0	104	57	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_salivae;t__Prevotella_salivae_DSM_15606	0	120	5	5	1	0	0	0	0	2	2	5	24	0	2	32	82	1	0	1	82	0	2	2	1	3	2	2	0	0	0	2	1	1	1	2	2	0	0	11	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	1	4	1	2	0	0	0	0	0	0	14	1	23	1	0	0	0	0	2	8	108	1	4	25	0	0	0	2	2	0	7	94	1	2	0	1	0	0	0	3	0	3	1	0	137	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_pallens;t__Prevotella_pallens_ATCC_700821	0	132	4	21	0	0	0	4	0	2	26	1152	152	0	4	5	7	6	6	21	34	9	0	2	1	17	25	12	1	3	5	41	1	1	3	6	2	24	2	8	0	0	3	355	0	0	0	1	0	1	5	7	0	0	0	1	0	0	3	82	1	0	0	2	0	3	4	0	0	3	0	2	29	4	0	0	0	0	0	40	80	6	341	0	276	50	0	0	0	3	69	117	42	246	1	8	22	1	11	10	84	76	243	391	53	6	67	0	3	3	0	20	0	0	299	1	1	1	3	0	1	2	0	0	4	0	1	3	18	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_oralis;t__Prevotella_oralis_ATCC_33269	0	0	0	0	0	0	0	0	0	6	4	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	0	108	0	0	0	0	0	1	0	3	1	0	2	30	0	0	0	0	0	1	5	0	2	0	0	0	0	0	3	0	0	0	0	13	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_nigrescens;t__Prevotella_nigrescens_ATCC_33563	0	2	0	2	0	0	1	0	0	56	0	0	26	3	0	1	13	4	0	0	1	1	0	1	0	0	1	1	0	14	0	3	0	0	0	7	0	1	5	1	1	0	0	1	0	0	2	0	1	1	0	2	40	0	0	0	0	0	6	1	0	0	0	0	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	2	3	0	0	19	0	1	0	0	0	1	2	20	1	97	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	8	1	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_oryzae;t__Prevotella_oryzae_DSM_17970	0	0	0	0	0	0	0	0	0	5	11	0	37	0	0	36	0	0	0	0	56	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	4	0	28	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	3	23	0	0	0	0	0	0	0	0	0	1	0	0	542	0	0	0	1	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_ruminicola;t__Prevotella_ruminicola_23	1	25	0	1	0	0	0	1	0	0	84	0	0	1	0	25	1	1	0	0	2	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	5	0	0	4	0	0	2	1	0	0	2	1	0	0	2	0	0	4	0	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	54	0	1	0	1	0	0	0	1	1	33	1	0	0	3	1	1	1	10	1	1	4	0	0	0	0	0	0	0	1	0	0	0	0	93	3	0	0	1	1	0	1	0	0	1	0	1	1	3	0	0	0	0	0
