#OTU ID	B.2006.08.S1.405615	B.2011.06.S1.405532	B.2011.07.S1.405534	B.2011.03.S1.405538	B.2016.03.S1.405618	B.2011.10.S1.405602	B.2011.05.S1.405539	B.2016.04.S1.405579	B.2004.01.S1.405609	B.2012.06.S1.405601	B.2008.07.S1.405599	B.2005.06.S1.405537	B.2011.04.S1.405598	B.2019.08.S1.405613	B.2019.09.S1.405605	B.2004.02.S1.405533	B.2012.01.S1.405593	B.2005.09.S1.405592	B.2012.05.S1.405616	B.2005.02.S1.405604	B.2020.09.S1.405594	B.2011.08.S1.405530	B.2008.02.S1.405555	B.2005.03.S1.405591	B.2016.07.S1.405551	B.2020.03.S1.405571	B.2005.05.S1.405611	B.2020.08.S1.405603	B.2012.09.S1.405527	B.2020.10.S1.405617	B.2012.07.S1.405580	B.2012.03.S1.405546	B.2019.03.S1.405560	B.2012.10.S1.405569	B.2012.08.S1.405556	B.2020.04.S1.405587	B.2008.08.S1.405550	B.2008.04.S1.405565	B.2016.02.S1.405600	B.2019.01.S1.405535	B.2016.05.S1.405583	B.2005.01.S1.405588	B.2019.06.S1.405608	B.2019.05.S1.405612	B.2012.04.S1.405562	B.2011.01.S1.405525	B.2006.09.S1.405526	B.2008.01.S1.405595	B.2008.10.S1.405544	B.2016.06.S1.405581	B.2016.01.S1.405584	B.2004.03.S1.405563	B.2011.09.S1.405577	B.2006.01.S1.405568	B.2012.02.S1.405552	B.2011.02.S1.405575	B.2006.06.S1.405542	B.2006.07.S1.405582	B.2009.10.S1.405585	B.2005.07.S1.405586	B.2004.07.S1.405529	B.2005.08.S1.405559	B.2005.04.S1.405545	B.2009.01.S1.405540	B.2004.08.S1.405610	B.2008.09.S1.405553	B.2005.10.S1.405573	B.2020.01.S1.405576	B.2006.02.S1.405606	B.2009.03.S1.405564	B.2009.04.S1.405531	B.2008.05.S1.405541	B.2008.06.S1.405543	B.2008.03.S1.405528	B.2019.04.S1.405614	B.2020.05.S1.405574	B.2006.04.S1.405572	B.2009.05.S1.405596	B.2004.05.S1.405536	B.2019.10.S1.405561	B.2004.06.S1.405567	B.2006.05.S1.405597	B.2019.02.S1.405607	B.2004.04.S1.405549	B.2009.06.S1.405554	B.2016.08.S1.405590	B.2009.09.S1.405547	B.2009.08.S1.405578	B.2009.02.S1.405570	B.2019.07.S1.405558	B.2020.07.S1.405566	B.2020.02.S1.405548	B.2006.03.S1.405589	B.2020.06.S1.405557	B.2009.07.S1.405524
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella	0	4	3	3	0	4	0	0	9	0	0	0	8	3	4	1	1	0	2	1	3	2	1	0	0	7	0	2	2	3	0	0	1	1	1	8	1	0	0	2	0	0	12	7	1	2	0	0	0	0	0	1	3	3	0	6	1	3	0	0	2	0	1	0	1	0	0	6	3	0	0	0	0	0	2	2	19	0	2	2	2	3	0	3	0	1	0	0	0	6	3	0	5	5	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Stomatobaculum;s__Stomatobaculum longum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	7	0	27	0	27	0	0	0	0	25	0	47	50	31	4	16	0	27	63	24	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	6	0	29	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	0	0	0	0	34	0	0	18	0	3	4	0	0	0	0	0	12	8	2	4	0	0	2	4	5	0	2	0	2	0	3	3	0	1	0	0	10	4	13	0	2	3	0	0	3	0	0	2	2	0	7	0	0	0	2	0	0	0	0	1	0	1	5	0	0	2	1	0	0	0	0	13	3	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis;t__Tyzzerella nexilis DSM 1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile	11	5	3	19	26	2	13	16	5	3	0	60	9	9	20	40	6	14	7	5	0	4	0	10	37	0	10	0	7	0	5	8	4	1	5	0	0	0	11	12	13	2	21	16	3	13	3	0	0	13	9	24	4	12	2	22	7	14	4	31	17	17	9	0	7	0	28	0	14	0	2	0	0	0	8	0	6	2	37	18	28	25	14	24	0	39	12	0	1	37	0	0	25	0	12
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	14	16	25	21	14	25	10	46	151	75	91	47	13	155	157	23	62	126	70	39	0	22	37	63	60	0	84	0	81	0	72	55	98	45	109	0	74	80	22	124	16	61	68	82	38	28	8	11	25	31	4	44	18	17	67	28	16	20	37	113	34	72	89	15	38	35	47	0	5	11	22	57	71	65	108	0	22	18	32	76	30	20	183	42	49	24	45	29	0	158	0	0	34	0	29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	1	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus	0	0	0	0	4	0	0	10	2	0	0	0	0	1	0	0	11	0	0	0	1	0	0	0	6	0	0	1	0	0	1	0	2	0	0	1	1	2	10	3	6	0	5	1	1	0	4	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	1	0	0	0	2	0	3	0	0	0	0	0	0	1	0	0	0	6	2	0	1	1	2	2	2	0	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter mayombei	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis	0	2	1	8	0	9	12	0	1	1	0	6	0	1	1	34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	5	4	0	8	0	0	0	0	0	6	13	0	0	12	1	0	0	0	0	0	0	0	5	0	0	1	1	2	0	0	0	0	0	0	0	0	4	1	9	4	1	1	0	0	2	0	0	29	0	0	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia	0	0	3	1	0	0	4	0	1	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	6	0	0	0	0	0	2	1	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Paeniclostridium;s__[Eubacterium] tenue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter ruminantium	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter ruminantium;t__Oscillibacter ruminantium GH1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile;t__Clostridioides difficile ATCC 9689 = DSM 1296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	72	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	14	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	4	2	1	1	0	0	1	7	0	0	0	0	0	0	0	1	0	10	0	0	1	0	0	2	0	0	5	0	0	1	15	0	1	7	0	0	0	1	0	0	0	0	1	0	1	0	5	0	0	4	0	0	0	0	0	0	0	3	1	1	9
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Intestinibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Terrisporobacter	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Drancourtella;s__Drancourtella massiliensis	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	5	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Drancourtella	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	1	1	0	2	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus rubiinfantis	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Caproiciproducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	60	100	175	156	40	124	127	114	180	147	88	110	69	119	123	94	72	123	104	25	0	221	54	53	97	0	124	0	110	0	132	98	52	87	176	0	90	69	45	88	69	29	77	76	106	127	41	9	28	96	5	142	76	52	127	140	37	80	53	112	137	83	87	17	139	36	67	0	30	14	17	67	92	68	89	0	80	26	121	101	183	70	48	103	87	110	71	64	0	110	0	0	62	0	68
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	270	2	0	0	0	5	1	0	46	6	4	0	0	0	0	10	0	0	2	0	0	5	0	0	0	0	0	0	29	0	2	0	0	62	11	0	12	6	0	0	0	0	0	0	0	0	163	0	33	0	0	30	2	74	0	0	299	219	0	0	63	0	0	0	37	23	0	0	128	0	0	3	8	4	0	0	224	0	18	0	70	185	0	60	0	0	0	0	0	0	0	0	211	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta	0	2	0	3	9	2	0	16	3	0	0	1	0	10	7	26	0	2	0	0	63	1	0	8	3	16	2	19	0	33	0	0	9	1	0	7	0	0	0	0	23	0	9	7	0	1	0	0	2	4	0	23	0	0	0	2	0	0	0	16	10	22	9	0	20	0	1	51	0	0	0	0	0	0	2	19	0	0	5	4	12	0	5	11	0	6	0	0	0	3	28	13	0	43	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus	1	0	0	0	10	0	0	8	5	0	1	0	0	1	3	1	0	0	0	6	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	6	4	11	1	0	1	0	1	3	1	0	7	6	0	0	2	0	0	4	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	17	0	0	0	0	0	0	4	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	0	0	0	0	2	0	0	4	0	2	3	0	0	3	3	0	0	0	23	0	0	0	2	0	1	0	0	0	20	0	16	1	1	1	12	0	1	22	0	0	1	1	0	2	46	0	0	3	5	2	0	0	0	0	13	0	0	1	1	0	0	0	0	0	2	2	0	0	10	6	2	9	6	2	1	0	1	6	1	0	0	2	0	0	11	4	3	2	0	2	0	0	1	0	5
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	6	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	12	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	14	0	6	0	0	1	0	0	0	0	5	3	0	0	1	0	0	0	1	2	0	0	14	0	0	10	5	1	0	0	4	0	1	0	2	6	0	6	0	1	0	0	0	0	0	0	4	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea	1	2	5	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	6	5	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis	96	6	5	8	5	17	9	3	12	0	0	5	34	19	8	5	0	10	0	5	0	11	0	0	6	1	3	0	0	0	0	0	4	0	0	0	1	0	11	15	6	2	8	10	0	12	85	0	1	5	2	8	3	18	0	6	99	92	2	7	6	1	6	1	7	0	6	0	27	1	1	1	6	0	6	0	94	0	37	3	9	57	4	19	3	5	3	19	1	7	0	0	47	0	7
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	18	8	2	6	0	8	0	3	4	0	2	1	5	3	1	1	2	1	2	2	0	12	0	0	1	0	3	0	2	1	0	0	1	0	0	1	2	0	0	1	0	0	2	1	0	7	13	4	0	2	0	6	1	0	0	3	7	8	1	1	6	6	1	1	5	0	0	0	8	0	0	2	5	5	3	0	10	2	2	0	12	13	2	8	1	2	1	1	0	1	1	0	3	1	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bromii	38	0	0	0	8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	9	0	0	0	0	0	0	0	0	0	0	0	1	21	7	0	12	0	0	0	0	0	129	23	0	5	2	0	0	9	0	0	51	23	0	0	0	0	0	0	0	0	0	0	173	0	0	6	0	17	0	0	42	0	0	0	0	27	0	0	0	34	0	0	0	0	0	0	146	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	8	6	0	19	0	0	0	0	0	0	0	0	0	27	0	20	17	0	17	22	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	10	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	6	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis;t__Ruminococcus faecis JCM 15917	18	27	16	19	26	16	8	24	14	2	0	5	28	24	18	40	0	9	0	1	0	52	0	0	5	0	3	0	1	0	4	1	21	0	1	0	0	0	15	55	3	1	20	33	0	15	37	0	0	5	9	28	16	4	2	15	34	13	7	2	43	3	0	3	34	0	2	0	83	0	0	0	0	0	25	0	13	0	10	33	22	12	11	22	3	14	10	7	0	19	0	0	40	0	6
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum	23	5	7	11	8	3	11	10	9	0	0	6	7	6	6	2	0	2	0	0	0	6	0	1	28	0	4	0	1	0	0	0	4	3	8	0	0	0	13	26	9	1	19	23	0	14	58	0	0	4	4	7	4	6	0	13	25	30	0	0	4	2	2	3	2	0	3	0	34	2	0	0	0	0	16	0	35	0	4	3	10	26	14	6	0	16	2	0	7	11	0	0	19	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris	4	0	2	1	0	1	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	3	4	0	0	2	3	0	3	1	1	1	0	2	0	2	0	1	0	0	0	0	0	0	0	14	0	1	1	4	6	0	4	0	0	0	0	0	0	0	0	12	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris;t__Ruminococcus lactaris ATCC 29176	10	0	0	0	0	0	0	0	18	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	0	10	0	0	18	19	0	0	7	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	38	0	3	0	9	33	0	10	0	0	0	0	0	0	0	0	26	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium	0	0	0	0	62	0	0	59	0	22	15	6	0	28	40	0	68	15	42	24	0	0	54	13	159	0	16	0	21	0	15	36	16	7	34	0	30	12	227	15	128	10	49	50	13	0	1	81	10	38	268	0	0	0	38	0	1	0	0	33	0	6	12	0	0	14	23	0	0	0	0	34	24	15	39	0	0	0	0	20	0	0	33	0	0	149	0	0	0	62	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longibaculum;s__Longibaculum muris	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	138	0	50	0	15	0	0	0	0	0	109	0	1	3	0	6	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	7	0	0	1	76	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	61	0	17	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	0	0	0	0	8	0	0	7	0	0	23	0	0	0	0	0	0	0	0	0	23	0	1	0	1	48	0	13	0	17	0	4	0	0	0	15	6	7	6	0	7	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	28	1	0	0	4	14	6	0	63	0	0	0	0	0	0	0	0	0	12	1	0	0	0	12	10	0	21	0
