#OTU ID	ITS3.DD115	ITS3.DD29	DIET25	ID138	DD47	ID92	ITS3.DD136	ID44	ITS3.DD138	ITS3.DD110	ITS3.DIET14	ID123	ID99	ITS3.DD102	ID209	ID205	ITS3.DD119	ITS3.DD116	ID7	DD68	DD167	ITS3.ID98	ID58	DIET23	DD42	ID240	ITS3.DD46	ID45	DD38	DD31	ID30	ID110	DD138	ID21	ID214	DD130	ID167	ID217	ID133	ID120	ID42	DD5	ID87	DD20	ID115	DD48	DD149	DD155	ID3	ID239	ID262	ID47	ID46	ID221	ID128	DD150	ID56	DD58	ID27	ID260	ID18	ID51	ID113	ID35	DD151	ID188	ID104	ID39	ID38	ID235	ID40	DD114	DD102	ID127	ID210	ID89	ID211	ID54	ID129	DD157	ID263	ID216	DD89	ID6	ID265	ID241	DD152	DD93	ID8	ID34	ID29	DD121	ID117	ID112	ID266	ID90	ID255	DD15	ID261	DD154	DD161	ITS3.DD143	DIET49	ITS3.ID214	DD17	ITS3.DD33	DIET37	DIET24	DIET35	DIET47	DIET43	DIET48	DIET41	DIET36	DIET15	DIET19	ID55	DD120	ID237	ID109	ITS3.DD43	ID264	ITS3.DD53	ITS3.ID207	ITS3.ID246	ID5	DD29	DD33	ITS3.ID124	ITS3.DD24	DIET42	ITS3.ID145	ITS3.DD27	ID220	DD118	DD12	ID50	ID59	ITS3.DD98	ITS3.DD7	ITS3.DD137	DD162	DD160	ITS3.DD123	DD13	DIET52	ITS3.DD17	ITS3.ID135	ITS3.DD30	DD27	ITS3.ID126	ITS3.DD155	ITS3.DD107	ITS3.ID129	ITS3.ID115	ITS3.DD38	ITS3.ID128	ID140	ITS3.DD79	ITS3.ID140	ITS3.DIET16	ITS3.DIET18	ITS3.DD96	ID100	ITS3.ID170	DD145	ID32	ID16	ID31	DD106	DD10	DD81	ID43	ID49	ID28	ID64	DD123	ID225	DD83	DD134	DD25	DD113	DD85	ID155	ID63	DD107	DD90	ID132	ID52	DD146	ID37	ID98	ID259	DD82	ID4	ITS3.DD146	DIET26	ITS3.DD31	ITS3.DD58	ITS3.DIET4	DIET27	ID60	DIET34	ITS3.DIET22	ITS3.DD34	ID86	ID254	ID61	ID256	ID33	ID95	ID83	DD136	DD116	ID106	ID153	DD110	DD18	DD2	DD133	DD65	DD59	DD80	ID131	ID103	ID134	ID85	DD28	DD137	DD169	DD3	ID36	ID238	ID156	DD7	ID25	ID57	DD111	DD140	ITS3.ID177	DD141	ITS3.DIET20	DD97	DD70	DD168	ID135	ITS3.DIET43	ITS3.DD99	ITS3.DD32	ID17	ITS3.DD87	ITS3.ID87	ITS3.DD10	ID230	ID9	DD8	DIET28	DD24	DD6	DD63	ITS3.DD65	DIET33	DIET20	DIET8	ID257	ITS3.DIET54	DD98	DD36	DD125	ITS3.DD86	DIET16	ITS3.DIET6	ITS3.DD4	DD71	DD128	DD112	ID231	DD119	DD53	DD132	DD108	DD23	ID136	DD64	DD86	DD84	ID53	DD22	ID258	DD72	ITS3.ID55	ITS3.DD67	DD164	DD79	DD96	DD144	DD153	DD87	DD67	DD43	DD34	DD104	ITS3.DD130	ID91	ITS3.DD149	ITS3.DD36	DIET7	ITS3.DD68	ITS3.DD45	ITS3.DIET8	DIET55	ITS3.ID119	ITS3.DIET31	ITS3.DD5	ITS3.DD75	DD135	ITS3.DD21	ITS3.ID191	ITS3.DD61	ITS3.DD129	ITS3.DD151	DD30	ITS3.DD48	ITS3.ID217	ID97	DIET56	DIET51	ITS3.ID97	DD148	ITS3.DD77	DIET9	ITS3.DD47	ID125	DD61	DD44	ITS3.ID83	ID124	DD4	DD115	ITS3.DD51	ITS3.DD140	ITS3.DD28	ITS3.ID92	ITS3.ID100	ITS3.DD13	ITS3.DD139	ITS3.ID85	ITS3.DD141	DD39	ITS3.DD59	DIET45	DIET32	DIET46	DIET30	DIET38	ITS3.ID43	ITS3.DIET56	DD32	ITS3.DD3	DD139	ITS3.ID95	DIET39	DD147	DD129	DD21	DIET6	ITS3.DD84	DD122	ITS3.DD20	ITS3.ID109	DIET21	DIET22	DD60	ITS3.ID221	DIET5	DD14	DIET50	ITS3.DD122	ITS3.DD125	ITS3.DD144	ITS3.ID201	ITS3.ID104	ITS3.DD70	ITS3.DD25	ITS3.ID117	DIET4	ITS3.DD64	ITS3.DD124	ITS3.ID256	ITS3.DIET25	DIET44	ITS3.DD85	ITS3.DD22	ITS3.DD132	ITS3.ID162	DIET3	ITS3.ID134	ITS3.ID113	ITS3.ID89	ITS3.DD42	ITS3.DD15	ITS3.DD112	ITS3.DD153	ITS3.DD121	ITS3.DD44	ITS3.DD90	ITS3.ID86	ITS3.DD23	ITS3.DIET34	ITS3.DD63	ITS3.DD89	DIET14	DIET53	DIET1	ITS3.ID199	DIET10	ITS3.ID209	ITS3.DD120	DIET13	ITS3.ID90	DIET2	DIET17	DIET18	ITS3.DD12	DIET54	ITS3.ID131	ITS3.DD92	ITS3.DD148	ITS3.ID132	DIET31	ITS3.DD108	ITS3.DD18	DIET29	ITS3.DD14	ITS3.DIET37	DIET40	ITS3.ID8	ITS3.ID110	ITS3.ID223	ITS3.ID106	ITS3.DD105	ITS3.ID220	ITS3.DD39	ITS3.DD80	ITS3.ID56	ITS3.ID127	ITS3.ID103	ITS3.ID99	ITS3.DD134	ITS3.ID231	DIET12	ITS3.DD60	ITS3.DD41	ITS3.ID136	DIET11	ITS3.DD113	ITS3.DD6	ITS3.ID138	ITS3.ID47
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia extructa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium;s__Catenibacterium mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	2	4	0	0	0	0	0	0	0	0	0	8	0	3	0	0	1	0	0	0	0	2	0	4	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	17	0	30	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus;s__Coprobacillus cateniformis	0	0	0	0	0	8	0	0	0	0	0	0	65	0	1	1	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	11	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria	0	0	0	0	0	0	0	2	0	1	1	0	8	3	4	1	6	6	0	0	0	0	0	0	0	0	0	10	0	0	2	3	0	1	2	0	2	8	2	1	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	3	0	12	3	0	0	1	0	0	5	1	3	0	2	0	4	2	0	0	0	1	0	0	4	0	0	1	0	0	0	0	1	11	0	4	3	0	2	2	0	0	0	3	2	0	0	4	1	0	2	0	0	0	0	0	0	0	8	1	3	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	6	6	0	8	3	0	0	0	1	1	0	2	0	0	1	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	10	0	0	4	1	1	4	3	0	0	0	15	0	0	1	0	0	2	3	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	1	1	0	0	0	0	0	2	117	1	0	0	0	1	0	3	0	0	1	0	1	0	0	1	0	0	0	4	0	0	0	1	0	0	53	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	114	0	0	0	0	0	0	0	0	130	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister propionicifaciens	0	0	0	237	24	1433	0	14	0	0	0	3	746	0	0	718	0	0	382	36	101	0	925	0	52	407	0	2	73	64	28	105	11	37	0	177	2	3	19	0	9	72	159	1	1	0	109	3	23	463	208	0	1322	0	0	861	0	37	76	9	102	0	0	102	152	3	2	386	398	427	5	0	0	1557	0	0	0	1	0	1	714	1669	0	55	1931	13	11	0	13	696	22	1783	16	368	0	0	11	75	0	2	992	0	0	0	801	0	0	0	0	0	0	0	0	0	0	0	1	146	828	29	0	0	0	0	0	498	16	199	0	0	0	0	0	2	55	122	1	1821	0	0	0	100	301	0	216	0	0	0	0	599	0	0	0	0	0	0	0	1402	0	0	0	0	0	6	0	189	98	59	79	45	68	0	1	1059	153	310	24	0	1	68	155	195	0	4	2133	31	0	1	1	96	48	52	2	0	1066	0	0	0	0	0	0	0	0	0	0	0	2	0	0	40	0	14	36	0	2	21	31	0	115	0	1	69	0	8	0	64	0	26	23	0	0	81	835	617	169	124	0	0	0	0	0	0	297	0	0	485	0	0	0	569	0	0	0	2748	466	91	1	3	5	0	0	0	0	0	0	0	64	1	0	0	0	0	0	0	81	0	3	0	21	136	62	140	1320	0	0	1	0	0	269	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2282	0	0	0	1878	0	0	0	2112	21	0	0	0	0	65	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	289	0	291	0	0	107	138	110	0	0	99	0	0	0	0	108	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister	0	0	0	8	0	47	0	3	0	0	0	0	42	0	0	47	0	0	26	0	8	0	29	0	3	20	0	1	6	3	5	10	0	2	0	6	0	0	3	0	2	8	4	0	0	0	10	1	1	31	34	0	63	2	0	36	0	10	13	0	7	0	0	7	10	1	0	27	62	23	15	0	0	99	0	0	0	0	0	0	51	70	0	80	93	117	1	0	57	39	2	57	2	33	1	0	0	6	0	0	72	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	5	42	1	0	16	0	0	0	23	15	3	0	0	0	0	0	1	3	3	0	43	0	0	0	5	17	0	9	0	0	0	0	32	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	8	13	2	27	5	1	0	0	63	9	23	0	0	0	4	12	10	0	0	91	1	0	0	0	8	3	1	0	0	42	0	0	0	0	0	0	77	0	0	0	8	7	0	0	60	1	92	3	0	0	41	1	0	0	4	0	7	9	5	7	10	0	5	7	0	0	32	36	36	10	3	32	13	0	0	0	0	9	18	0	31	0	0	0	26	0	0	0	101	25	4	0	79	0	0	0	0	0	0	16	0	4	0	0	0	0	0	0	0	6	14	30	0	10	11	2	5	75	0	2	0	33	0	22	0	0	0	4	0	0	0	5	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	54	0	0	0	68	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	21	0	14	0	0	6	6	4	0	0	8	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	22	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	1	0	0	0	6	2	11	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14	1	61	0	27	6	0	6	112	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longibaculum;s__Longibaculum muris	0	0	0	0	0	39	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	55	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	4	69	2	0	0	4	0	0	0	6	8	0	188	0	0	0	1	0	0	0	3	0	0	0	0	1	62	0	1	0	69	0	0	6	0	0	0	0	0	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	54	0	2	1	0	41	0	0	0	0	1	0	0	0	75	0	0	0	0	0	0	63	0	0	0	161	0	37	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	2	0	0	0	2	0	244	0	5	2	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	0	74	1	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longibaculum	2	0	0	0	0	2	0	0	0	0	0	0	3	0	3	1	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	2	0	7	13	1	0	4	6	4	1	0	0	2	0	0	1	0	0	0	0	6	1	4	6	0	17	1	3	4	1	0	0	4	0	0	4	7	17	0	29	1	1	5	2	0	4	3	1	1	0	0	0	1	9	2	1	0	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	2	8	0	0	0	7	0	15	0	0	8	1	0	0	0	2	3	1	0	0	12	6	0	7	1	5	2	3	0	0	0	0	0	0	2	0	0	0	0	3	2	0	4	1	4	0	0	3	1	0	0	7	2	1	1	2	48	0	19	1	0	0	0	0	10	8	19	1	10	1	0	1	0	4	0	0	1	2	31	0	0	0	11	0	0	0	6	17	1	0	1	0	0	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	1	1	0	0	0	2	0	67	2	0	0	13	0	0	1	0	0	35	0	0	0	1	1	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	3	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	0	0	0	3	11	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
