#OTU ID	SRR521257	SRR521243	SRR521217	SRR521246	SRR521191	SRR521173	SRR521204	SRR521185	SRR521251	SRR521252	SRR521193	SRR521230	SRR521229	SRR521220	SRR521175	SRR521227	SRR521186	SRR521215	SRR521222	SRR521242	SRR521221	SRR521250	SRR521178	SRR521199	SRR521233	SRR521224	SRR521187	SRR518987	SRR515153	SRR521198	SRR521206	SRR521177	SRR521241	SRR521216	SRR521261	SRR521181	SRR521245	SRR521248	SRR521201	SRR521236	SRR521188	SRR521265	SRR521211	SRR521254	SRR521219	SRR521184	SRR521196	SRR521205	SRR521213	SRR521208	SRR521214	SRR521263	SRR521174	SRR521259	SRR521195	SRR521189	SRR521247	SRR521212	SRR521180	SRR521238	SRR521225	SRR521194	SRR521234	SRR521255	SRR521209	SRR521172	SRR521207	SRR521190	SRR521232	SRR521256	SRR521262	SRR521226	SRR521264	SRR521192	SRR521179	SRR521244	SRR521237	SRR521223	SRR521197	SRR521176	SRR521235	SRR521253	SRR521202	SRR521260	SRR521183	SRR521210	SRR521231	SRR521182	SRR521200	SRR521203	SRR521258	SRR521239	SRR521240	SRR521249	SRR521228
NR_144742.1_Christensenella_massiliensis_strain_Marseille-P2438_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144743.1_Christensenella_timonensis_strain_Marseille-P2437_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144748.1_Phocea_massiliensis_strain_Marseille-P2769_16S_ribosomal_RNA__partial_sequence	2	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	1	0	0	1	0	0	0	1	6	5	0	0	0	3	0	1	0	0	0	2	5	8	0	4	5	1	0	0	0	3	0	4	0	0	0	0	6	2	7	0	0	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
NR_144749.1_Ihubacter_massiliensis_strain_Marseille-P2843_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	1	0	0	0	0	3	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	2	0	1	2	0	0	0	0	8	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
NR_146018.1_Paludibacter_jiangxiensis_strain_NM7_16S_ribosomal_RNA__partial_sequence	1	0	0	0	0	1	2	1	0	1	1	1	0	2	0	1	0	3	1	2	1	1	1	0	2	1	1	0	0	0	2	0	1	1	0	0	0	0	0	2	1	0	0	3	0	1	0	0	1	2	2	0	0	1	0	0	1	0	1	0	0	1	0	2	3	1	0	0	0	1	2	2	0	2	0	0	2	1	0	1	3	2	2	0	0	1	0	2	0	0	0	0	1	3	0
NR_144751.1_Raoultibacter_massiliensis_strain_Marseille-P2849_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146011.1_Faecalibaculum_rodentium_strain_ALO17_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_145912.1_Propionibacterium_acnes_subsp._elongatum_strain_K124_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NR_145907.1_Clostridium_luticellarii_strain_FW431_16S_ribosomal_RNA__partial_sequence	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NR_147372.1_Tidjanibacter_massiliensis_strain_Marseille-P3084_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146820.1_Gabonibacter_massiliensis_strain_GM7_16S_ribosomal_RNA__partial_sequence	1	4	1	0	3	1	1	2	1	0	0	2	1	1	4	1	0	1	2	2	1	0	1	1	1	2	4	1	6	0	1	1	1	1	0	1	1	0	1	3	0	1	1	1	2	0	1	1	2	3	3	2	0	1	1	0	1	1	0	1	0	3	4	0	2	2	2	1	1	0	0	0	2	1	1	2	3	5	2	1	1	1	0	1	0	0	0	1	0	5	0	2	0	2	0
NR_147371.1_Intestinibacillus_massiliensis_strain_Marseille-P3216_16S_ribosomal_RNA__partial_sequence	2	2	0	0	24	7	0	15	1	0	3	10	2	14	5	32	2	10	21	3	8	3	6	9	1	1	24	2	3	24	0	5	0	0	1	22	6	1	0	0	2	0	5	1	9	4	5	8	3	1	9	2	0	0	1	16	0	9	15	0	7	6	1	2	0	4	24	6	0	1	0	15	0	3	4	1	1	0	0	2	11	2	0	0	0	13	0	2	1	14	1	2	1	2	1
NR_147370.1_Pseudoflavonifractor_phocaeensis_strain_Marseille-P3064_16S_ribosomal_RNA__partial_sequence	0	1	0	0	0	1	0	0	1	0	0	0	0	10	2	8	0	1	4	0	0	4	3	5	0	0	7	0	0	2	0	0	0	0	0	0	1	0	0	0	2	1	3	0	3	0	0	9	4	0	4	0	0	0	8	1	0	11	1	0	5	2	0	0	0	1	7	0	0	0	0	6	0	0	0	0	0	0	3	7	1	0	0	0	2	0	0	3	2	4	0	0	0	0	0
NR_147398.1_Anaerotruncus_rubiinfantis_strain_MT15_16S_ribosomal_RNA__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	2	0	3	0	13	0	24	3	0	5	3	0	0	1	0	1	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	3	0	3	2	0	7	6	0	3	1	0	0	0	4	0	5	4	0	10	0	0	0	0	0	21	0	0	0	1	13	0	5	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
NR_147391.1_Bacteroides_ihuae_strain_Marseille-P2824_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NR_147375.1_Colidextribacter_massiliensis_strain_Marseille-P3083_16S_ribosomal_RNA__partial_sequence	0	0	0	0	3	1	0	4	0	1	4	0	0	1	1	1	4	0	1	0	1	0	2	0	0	0	0	0	3	2	1	0	0	3	0	1	0	0	0	1	2	0	3	0	2	2	1	2	0	2	0	0	1	1	1	2	0	1	1	0	2	1	0	0	1	0	1	2	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	3	0	0	0	1	2	0	0	0	0	0
NR_147378.1_Negativibacillus_massiliensis_strain_Marseille-P3213_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_147396.1_Lachnoclostridium_pacaense_strain_Marseille-P3100_16S_ribosomal_RNA__partial_sequence	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_148334.1_Enteractinococcus_lamae_strain_YIM_101617_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
NR_147723.1_Psychroflexus_salis_strain_X15M-6_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_147778.1_Comamonas_phosphati_strain_WYH_22-41_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
