#OTU ID	ID209	ID205	ITS3.DD29	ITS3.DD87	ID138	DD68	ID7	DD167	DIET25	ITS3.DD115	DIET55	DD47	ID92	ID240	DD42	ID44	ITS3.DD136	DIET11	DIET4	DIET8	DIET16	DIET7	DIET56	DIET19	DIET12	DIET15	DIET53	DIET3	DIET54	DIET40	DIET20	ID123	ID99	ID135	ID58	DIET23	ITS3.DD138	ITS3.DD110	ITS3.DIET14	DIET49	ITS3.DIET31	DIET24	DIET48	DIET47	DIET35	DIET37	DIET36	DIET43	DIET41	ID45	DD38	DD31	ITS3.ID98	ITS3.ID90	ID265	ID54	ID115	ID214	ID167	ID18	DD130	ID3	ID89	ID128	ID260	DD149	ID221	ID266	ID188	ID133	DD121	ID51	ID120	ID6	ID262	ID34	ID113	DD157	ID210	DD151	ID104	ID35	ID127	ID217	ID46	DD102	ID47	ID211	ID241	DD48	ID129	DD89	DD93	ID235	ID40	ID39	ID87	ID27	ID216	ID38	ID263	DD5	DD161	ID42	ID56	ID110	ID112	DD114	ID117	ID261	ID239	DD152	DD15	ID90	DD58	ID21	ID255	ID29	DD154	DD155	ID30	DD20	DD138	ID8	DD150	ITS3.DD46	DD17	ITS3.DD116	ITS3.DD34	ITS3.DD119	ID55	ID4	ID238	ITS3.DIET43	ITS3.DD58	ITS3.DIET20	ID237	ITS3.DD33	ID109	ITS3.DD102	DD29	ID5	DD33	DD13	DIET13	ITS3.ID115	ITS3.ID129	ITS3.DD107	ITS3.DD143	ITS3.DD155	ITS3.DD123	DIET42	ITS3.ID128	ID140	ID59	DD135	DD118	ID64	ID258	ID50	DD12	ID220	DD160	DD162	DD25	DD63	DD139	ID256	DD120	DD140	ID53	DD146	DD119	ITS3.ID207	DIET26	ITS3.ID246	DD141	ID153	DIET27	ITS3.DD7	ID100	DIET34	ID9	ITS3.ID135	DD145	ID49	ID16	DD10	ID32	DD81	DD106	ID43	ID225	ID37	DD134	DD83	DD85	ID98	ID63	DD90	ID52	ID28	ID31	ID155	ID259	DD107	ID132	DD113	DD123	ITS3.DIET18	ID60	DD111	ID86	ID33	ID17	DD82	DD97	ID230	ITS3.DD43	DD125	DD98	DD36	ITS3.ID214	DIET28	DD8	ITS3.ID124	ID85	ITS3.DD96	ITS3.DD27	DD71	ID106	DD128	ID134	DD64	DD112	ID231	ID95	ID156	DD23	ID131	DD108	DD136	DD132	DD53	ID103	DD86	ID136	DD84	DIET33	DD22	ITS3.DD24	DIET52	ITS3.DD30	ITS3.ID126	ITS3.ID145	ITS3.ID127	ITS3.DD79	DD80	DD116	DD70	ITS3.ID140	ITS3.DD137	DD18	DD2	ID61	ID254	DD133	DD110	DD28	ID83	DD137	DD65	ID264	DD169	DD59	ITS3.ID92	ITS3.ID217	ITS3.DD17	ITS3.DD98	DD3	ID36	ITS3.DD38	ITS3.DD31	ITS3.ID87	ITS3.DIET16	ID25	DD27	ID57	ITS3.ID170	ITS3.DD130	ITS3.DD75	DIET39	DD43	ITS3.DD99	DD6	DD24	ITS3.DD32	DD7	DD87	ITS3.DD10	ID257	ITS3.DD146	ITS3.DIET54	ITS3.DIET4	DD168	ITS3.DIET22	DIET17	DD72	ITS3.ID177	ID97	DD104	DD96	DD144	DD153	DD164	DD79	DD34	DD67	ID91	DD148	ITS3.DD65	ITS3.ID119	ITS3.DD86	ITS3.DD51	ITS3.ID56	ITS3.DD5	DD115	ITS3.ID95	ITS3.DIET6	ITS3.DD4	ITS3.ID89	ID125	DD32	ITS3.ID55	ITS3.ID191	ITS3.DD67	ITS3.DD36	DIET9	DIET2	ITS3.DD53	ITS3.DD18	DD30	ITS3.DD90	ITS3.DD129	ITS3.DD68	DIET51	ITS3.ID110	ITS3.DD45	ITS3.ID97	ITS3.DD89	ITS3.DD13	ITS3.DIET56	ITS3.DD61	ITS3.DD141	ITS3.DD70	ITS3.DD149	ITS3.DD48	ITS3.DD151	DIET14	ITS3.DIET8	DD61	ITS3.DD77	ITS3.DD21	ITS3.DD47	ID124	DD4	ITS3.DD139	DIET46	ITS3.ID85	ITS3.ID162	DIET32	DIET30	DIET38	ITS3.ID83	ITS3.DD59	DIET18	DIET5	ITS3.DD25	ITS3.ID43	ITS3.DD3	DIET10	ITS3.DD44	ITS3.ID113	DD39	DD122	DD44	DIET1	ITS3.DD84	ITS3.DD20	DIET6	DIET31	DD147	ITS3.DD140	ITS3.DD28	ITS3.ID100	ITS3.ID221	DIET22	DIET21	DD60	ITS3.DD122	ITS3.DD85	ITS3.DD125	ITS3.DD144	ITS3.ID201	DD129	DD21	ITS3.DD64	DIET50	DIET45	DD14	ITS3.ID109	ITS3.DD15	ITS3.DD121	DIET44	ITS3.DD153	ITS3.DIET34	ITS3.ID104	ITS3.ID117	ITS3.DD23	ITS3.DD12	ITS3.DD124	ITS3.ID256	ITS3.DIET25	ITS3.DD42	ITS3.DD22	ITS3.DD132	ITS3.ID134	ITS3.ID86	ITS3.DD63	ITS3.ID223	ITS3.ID199	DIET29	ITS3.ID131	ITS3.ID209	ITS3.DD120	ITS3.DIET37	ITS3.ID133	ITS3.DD148	ITS3.ID132	ITS3.DD108	ITS3.DD112	ITS3.DD14	ITS3.DD105	ITS3.ID8	ITS3.ID136	ITS3.DD113	ITS3.ID99	ITS3.DD60	ITS3.DD80	ITS3.ID231	ITS3.DD134	ITS3.ID138	ITS3.ID106	ITS3.ID103	ITS3.ID220	ITS3.DD92	ITS3.DD41	ITS3.DD6	ITS3.ID47
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium	434	47	1	0	41	5	4	20	0	0	0	390	245	3	4	1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	387	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	5	3	0	0	410	985	457	356	3473	1210	203	787	104	591	1918	52	206	773	373	1328	132	880	1357	11	135	564	85	384	1756	177	1114	2769	265	888	66	105	226	607	5	202	98	79	79	105	1	459	132	1954	122	108	11	2	28	1678	137	1349	669	44	955	87	4	367	58	670	11	418	1288	2075	99	301	324	61	0	16	116	0	322	0	0	0	1137	4	0	0	0	0	31	0	864	0	0	420	28	57	0	0	0	0	0	0	0	0	0	1	310	20	101	1	1	494	9	851	14	432	8	17	0	317	0	57	0	4	86	0	0	0	10	8	0	0	160	4	4	0	26	9	400	62	685	27	9	128	3011	904	6	68	30	969	434	26	657	12	11	266	543	51	89	20	4	0	0	0	0	8	23	39	0	4	0	45	15	77	0	8	28	0	82	0	0	96	380	0	91	35	1	0	62	0	38	0	0	49	58	15	0	0	1	22	5	185	0	0	0	0	0	0	0	0	13	8	0	0	76	177	1166	1	0	28	1	2	196	214	0	179	0	0	0	0	0	87	18	0	0	0	0	6	50	0	0	0	0	0	103	0	380	0	0	0	24	0	0	0	0	0	73	0	0	30	0	1	223	37	73	0	1	37	103	28	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	66	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	10	24	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	31	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Mitsuokella; s__multacida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	0	1	0	0	1	1	6	13	0	0	0	2	0	4	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	2	53	454	0	43	5	0	0	0	2	4	2	0	19	15	2	0	3	12	9	16	38	0	0	16	0	21	13	8	0	0	15	93	9	16	0	3	5	0	3	0	16	0	3	0	15	9	3	5	26	0	0	0	2	0	1	8	1	2	0	9	1	0	0	43	4	1	15	0	6	0	0	1	0	0	0	11	0	0	0	0	0	0	0	18	0	0	1	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	1	55	1	0	4	1	23	0	2	0	1	0	7	2	1	0	0	0	0	1	0	0	0	0	5	0	0	31	14	0	6	0	7	11	2	10	36	12	2	1	1	0	4	0	5	204	1	9	34	38	3	0	5	0	1	8	0	27	0	3	0	11	0	1	0	0	4	0	1	0	0	0	12	0	5	0	5	1	1	5	3	0	0	1	0	1	2	0	8	0	0	171	0	0	0	0	0	0	0	0	0	6	0	0	11	0	0	0	2	0	1	14	0	3	0	3	1	0	0	1	0	3	0	0	0	0	0	7	6	0	0	0	0	0	9	0	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0	3	8	14	0	0	0	2	4	3	0	2	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Schwartzia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	17	2	0	0	0	1	0	0	0	20	8	3	0	0	1	0	0	0	0	0	7	0	0	9	0	0	1	3	0	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__noxia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula	0	0	0	0	3	0	2	1	0	0	0	2	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	4	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	9	556	4	21	8	0	2	0	37	1	0	3	45	11	1	0	0	9	1	2	20	0	0	22	0	12	31	0	0	0	8	43	2	13	0	1	10	1	1	7	22	0	12	0	18	0	0	1	23	0	4	0	5	0	0	0	2	0	0	7	9	0	2	23	3	4	9	0	35	0	0	0	0	0	0	11	13	3	0	0	0	0	0	9	0	4	1	2	0	0	0	0	0	0	0	0	0	0	118	0	1	0	0	0	22	0	0	0	0	5	0	32	0	6	0	29	1	0	0	0	0	0	1	0	0	0	0	21	0	0	5	12	0	9	1	0	9	2	3	1	8	5	0	0	0	1	10	43	60	0	1	9	6	0	0	0	0	0	1	13	17	8	40	0	8	0	1	0	0	0	0	0	0	0	0	8	4	1	2	0	3	1	80	1	3	12	0	0	0	1	0	41	0	0	110	0	0	0	0	0	0	0	0	0	3	0	0	16	0	0	2	0	0	0	2	0	0	2	0	1	0	0	0	0	0	5	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	17	0	0	11	0	0	0	0	0	0	0	0	103	8	10	0	23	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	18	0	0	0	0	0	0	10	0	0	0	0	0	0	51	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	554	83	2	0	44	156	181	316	0	7	0	34	56	108	81	169	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	317	186	124	74	0	0	1	2	0	0	0	0	0	0	0	0	0	0	351	112	71	0	0	344	1226	1024	2882	188	105	17	9	116	1404	102	81	969	60	45	1543	8	97	1249	572	143	243	153	363	698	37	1940	284	577	2282	34	177	1889	2207	661	232	270	66	41	373	426	335	10	206	35	911	139	120	228	139	5758	56	329	403	168	233	115	120	17	85	27	972	62	392	870	64	129	740	3	1198	2	1	19	18	1	7	1974	25	61	0	3	0	13	0	188	3	238	180	3	4	0	1	0	0	0	0	0	0	5	41	886	157	2	93	100	81	4	34	435	107	119	39	1	179	5	215	631	30	404	0	0	0	853	749	0	0	62	12	69	0	3	162	772	42	81	232	71	1726	88	58	94	569	203	204	87	169	194	111	465	1955	52	0	4739	130	2	1	491	229	162	254	77	479	1	64	0	426	13	7	0	4	76	0	143	0	1	279	1283	2	291	74	460	78	327	87	0	3065	4	5	11	57	55	74	283	140	9	65	0	0	0	0	0	0	1	80	85	93	0	0	90	978	398	199	138	105	71	395	19	56	1061	13	34	0	1	1	2	1	871	0	1	0	1	66	88	390	1	0	0	0	13	1	27	1114	0	4	269	0	569	0	2	0	331	0	0	95	0	96	1503	403	28	3	711	35	22	5	656	4	0	0	1	0	0	0	13	0	0	0	0	47	1	0	0	0	0	0	0	1	0	63	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	7	2	72	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]	13	3	0	0	11	10	8	10	0	1	0	4	23	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	21	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	17	2	0	0	23	4	2	13	0	3	4	3	4	11	10	4	16	0	0	4	33	8	6	10	7	29	6	6	0	3	2	3	4	11	42	0	0	0	1	5	0	0	0	11	3	10	8	3	8	32	12	7	3	0	1	11	8	0	6	5	8	1	6	11	1	11	8	3	0	0	2	0	3	29	3	0	3	2	0	0	0	19	37	0	0	0	31	0	2	0	0	43	4	1	0	0	0	0	0	0	0	0	0	2	13	0	0	9	22	6	9	5	30	14	0	2	9	17	6	6	8	3	3	0	0	0	4	10	0	0	8	0	19	0	0	12	27	2	20	0	2	0	24	3	3	1	0	37	13	0	17	6	27	0	5	1	0	2	0	0	6	0	0	5	12	2	2	8	0	0	2	0	0	0	3	0	5	0	0	0	1	2	1	11	0	6	6	18	11	16	3	5	8	0	2	0	45	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	30	11	11	0	5	1	7	1	5	2	1	1	0	0	0	0	3	4	0	0	0	0	2	2	2	0	0	0	0	2	0	1	0	0	7	2	0	9	0	1	0	4	0	0	0	0	10	1	0	2	3	3	1	0	0	10	7	0	0	0	0	0	0	3	0	0	0	0	3	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	1	0	2	0	0	2	0	1	0	0	0	0	1	0	2	0	0	0	0	7	0	5	0	1	0	0	0	0	1	1	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
