#OTU ID	EM086.441698	EM082.441607	EM068.441712	EM065.441667	EM059.T3.441604	EMC08.441752	EM079.441724	EM040.441709	EM044.441601	EM124.441697	EM094.T3.441588	EM062.441720	EM134.441735	EM090.T3.441662	EM039.441743	EM106.441745	EM150.441648	EM083.T3.441744	EM071.441747	EMC04.441704	EM095.T3.441590	EM034.441676	EM064.441592	EM091.441686	EM057.441605	EM145.441690	EM063.441621	EM109.441669	EM032.441683	EM061.441673	EM047.T3.441645	EM059.441715	EM056.441606	EM078.441658	EMC01.441661	EM090.441664	EM088.441638	EM070.441682	EM077.441646	EM133.441663	EM055.441603	EM156.441613	EM108.441694	EM049.441600	EM072.T3.441632	EM130.441701	EM165.441597	EM049.T3.441671	EM031.441732	EM168.441668	EM167.441702	EMC07.441636	EM146.441718	EM081.441618	EM093.441602	EM122.441699	EM152.441730	EM140.441608	EM063.T3.441695	EM052.441625	EM047.441722	EM101.441623	EM076.441622	EM102.441633	EM141.441684	EM086.T3.441746	EM054.T3.441749	EMC06.441610	EM137.441680	EM118.441693	EM056.T3.441716	EM100.441714	EMC09.441635	EM093.T3.441670	EM174.441652	EM155.441678	EM074.441596	EM103.441691	EM043.441739	EM138.441753	EM066.T3.441647	EM151.441595	EM178.441705	EM169.441653	EM144.441736	EM147.441617	EM073.T3.441721	EM036.441587	EM050.441672	EM111.441634	EM042.441674	EM136.441650	EM080.441727	EM100.T3.441627	EM110.441723	EM084.441599	EM055.T3.441626	EM065.T3.441614	EM054.441707	EM098.441733	EM159.441719	EM125.441659	EM163.441642	EM162.441728	EM089.T3.441624	EM038.441649	EM075.441644	EM179.441612	EM182.441681	EM071.T3.441734	EM066.441656	EM067.441615	EM126.441679	EM060.T3.441729	EM094.441640	EM046.441741	EM092.441616	EM173.441754	EM057.T3.441589	EM112.441630	EM113.441619	EM131.441591	EM058.441637	EM072.441643	EM077.T3.441639	EM129.441689	EM114.441710	EM089.441742	EM033.441685	EM096.441706	EM148.441631	EM222.441725	EM142.441711	EM116.441657	EM117.441609	EM149.441655	EM132.441696	EM160.441703	EMC03.441713	EM053.441738	EM098.T3.441740	EM115.441641	EM158.441731	EM166.441748	EM170.441651	EM209.441665	EMC02.441750	EM087.441726	EM107.441620	EMC05.441628	EM053.T3.441688	EM105.441629	EM085.441675	EM073.441594	EM180.441692	EM099.441708	EM069.441700	EM123.441687	EM139.441611	EM082.T3.441751	EM183.441654	EM083.441666	EM035.441593	EM037.441737	EM095.441717	EM135.441660	EM060.441677
NR_042583.1_Alloscardovia_omnicolens_strain_CCUG_31649_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_042774.1_Streptococcus_downei_strain_MFe28_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_042797.1_Treponema_berlinense_strain_7CPL208_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_042832.1_Roseburia_faecis_strain_M72_1_16S_ribosomal_RNA_gene__partial_sequence	143	1	0	30	1	34	20	358	200	142	212	240	17	144	163	15	55	206	83	316	125	4	66	50	112	89	28	135	20	358	7	40	49	106	600	23	13	141	6	33	185	53	35	238	47	176	31	711	14	25	4	41	118	205	459	310	300	7	27	140	2	14	0	54	14	26	63	43	34	20	10	9	43	75	79	20	396	107	168	51	57	55	3	12	28	46	153	144	4	7	14	38	4	186	51	217	176	120	68	5	12	81	21	85	209	6	21	210	1	231	24	85	13	28	4	4	67	6	7	38	161	66	89	15	95	68	60	136	18	26	20	41	3	18	148	116	1	106	43	172	12	3	28	14	17	8	325	22	5	27	0	29	289	29	2	406	0	20	3	65	9	173	129	30	3	70	57
NR_043551.1_Lactonifactor_longoviformis_strain_ED-Mt61_PYG-s6_16S_ribosomal_RNA_gene__partial_sequence	6	1	1	1	0	0	2	0	16	2	7	13	0	0	7	5	5	21	2	5	3	6	14	11	1	2	1	18	2	7	2	9	7	8	4	0	16	25	0	7	9	5	0	1	7	3	21	1	10	3	2	0	1	150	36	9	4	0	0	3	0	1	2	2	0	8	5	9	3	0	0	0	2	5	5	12	32	13	198	12	9	0	0	4	5	0	0	1	0	0	7	3	0	2	0	8	3	3	8	10	7	1	8	12	15	0	0	3	3	6	2	0	1	2	3	5	9	9	0	54	3	0	3	8	0	2	2	3	8	0	17	0	0	0	0	5	0	79	1	6	50	1	2	2	4	0	3	4	0	4	1	1	5	0	0	79	1	0	0	2	3	0	0	0	1	0	0
NR_043016.1_Bacteroides_salyersiae_strain_WAL_10018_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_042878.1_Haemophilus_parainfluenzae_strain_CCUG_12836_16S_ribosomal_RNA_gene__partial_sequence	62	0	0	3	0	2	0	7	39	2	2	6	3	1	44	2	1	34	5	19	55	0	1	8	0	0	3	0	0	11	0	6	0	0	25	1	309	1	0	0	10	0	1	11	0	0	0	5	26	0	0	3	0	0	5	45	0	2	3	15	0	0	5	0	0	27	0	16	6	1	1	0	8	0	11	3	0	0	0	0	10	12	0	1	20	0	2	0	5	0	0	2	0	3	6	38	8	2	0	0	0	18	0	2	261	2	5	0	0	123	0	0	0	11	0	0	20	1	1	0	77	234	8	0	0	22	1	39	0	0	0	48	0	2	1	0	0	7	39	0	0	0	3	2	0	0	1	5	0	0	0	2	1	1	0	0	0	0	3	0	0	8	11	4	0	0	5
NR_042871.1_Actinobacillus_rossii_strain_ATCC_27072_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NR_042843.1_Prevotella_melaninogenica_strain_ATCC_25845_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_042953.1_Anaerosporobacter_mobilis_strain_IMSNU_40011_16S_ribosomal_RNA_gene__partial_sequence	1	0	1	2	0	3	2	3	14	1	7	7	0	0	3	4	0	2	2	6	2	0	4	3	1	2	7	1	4	1	1	1	1	4	0	2	0	4	1	1	4	0	2	0	3	6	0	1	2	0	1	3	0	1	9	4	1	0	2	4	0	0	0	0	2	2	1	4	0	0	0	1	8	5	2	2	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	6	0	2	1	1	0	0	1	0	3	1	9	0	2	1	0	1	4	1	0	1	1	2	3	0	0	0	0	2	3	3	0	2	2	16	2	0	0	1	2	0	0	1	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	1	5	0	2	1	0	0	0	0	2	5	3	0	0	24
NR_042930.1_Acetanaerobacterium_elongatum_strain_Z7_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_042896.1_Mucispirillum_schaedleri_strain_HRI_I17_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043142.1_Flavonifractor_plautii_strain_Prevot_S1_16S_ribosomal_RNA_gene__partial_sequence	1	53	6	6	52	8	5	4	35	8	7	4	0	5	5	0	18	6	3	5	2	32	15	11	12	3	5	4	2	15	510	9	1	14	11	36	3	28	9	21	3	10	1	4	9	0	11	2	49	49	26	4	5	389	20	353	56	62	4	1	52	0	124	2	5	2	2	0	4	8	0	2	49	5	90	54	2	2	16	3	1	5	23	0	55	16	3	0	24	45	3	1	19	0	19	13	3	0	3	37	3	1	28	48	5	2	0	21	15	10	0	2	22	0	2	1	3	154	7	262	19	39	6	26	9	0	5	0	80	56	27	5	22	201	11	11	60	2	0	61	30	41	7	7	2	13	1	1	0	6	46	10	4	29	16	21	6	56	1	186	15	9	14	3	0	8	2
NR_043035.1_Arcobacter_butzleri_strain_ATCC_49616_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043317.1_Parabacteroides_goldsteinii_strain_WAL_12034_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	578	0	0	2185	0	0	0	0	0	114	0	0	18	0	0	308	0	0	0	5	0	9	0	30	0	15	0	0	0	0	0	30	0	0	87	129	0	0	0	49	0	334	37	0	0	0	0	0	4	7	0	0	0	0	0	64	5	0	1	161	0	0	0	0	0	58	0	0	339	5	0	0	0	0	145	0	37	4	98	100	9	0	0	0	0	0	0	0	221	0	221	0	0	0	724	0	122	54	0	0	0	37	297	0	0	0	17	3	116	0	0	0	0	7	8	2	0	0	0	0	1381	89	84	773	56	39	0	0	1	0	0	0	0	0	76	0	0	164	0	0	298	33	78	0	0	0	71	0	0	0	0	487	507	347	0	0	0	264	1	0	69	0	0	7
NR_043312.1_Porphyromonas_somerae_strain_DSM_23386_16S_ribosomal_RNA_gene__partial_sequence	0	0	352	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	53	0	1	0	0	0	7	0	0	0	0	0	0
NR_043262.1_Dermacoccus_profundi_strain_MT2.2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043231.1_Dialister_propionicifaciens_strain_ADV_1053.03_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043550.1_{Clostridium}_saccharogumia_strain_SDG-Mt85-3Db_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1	0	0	2	0	0	0	6	0	0	0	0	0	1	0	0	1	12	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	5	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	1
NR_044048.1_Coprococcus_comes_strain_ATCC_27758_16S_ribosomal_RNA_gene__partial_sequence	15	0	0	1	0	9	16	25	12	2	19	70	0	94	8	7	13	9	62	42	18	31	10	12	72	66	45	3	34	0	0	23	12	109	17	102	0	24	18	26	18	1	79	13	0	34	21	9	0	8	1	15	63	61	55	0	13	63	57	21	0	15	0	8	24	33	10	11	0	1	3	21	22	16	4	6	59	1	7	40	30	5	1	28	28	0	9	17	0	0	70	1	0	40	0	26	26	36	8	0	15	7	8	11	18	4	8	9	2	8	5	3	2	12	19	9	19	3	5	0	10	0	17	0	207	13	2	8	2	52	43	11	0	5	14	23	3	2	25	0	0	0	10	1	2	0	26	12	12	27	0	70	34	7	0	39	0	0	9	0	4	27	0	6	0	7	2
NR_043680.1_{Clostridium}_aldenense_strain_RMA_9741_16S_ribosomal_RNA_gene__partial_sequence	0	1	2	0	0	0	0	0	241	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	3	0	1	1	7	0	0	0	0	0	2	3	0	0	2	0	1	1	0	2	0	0	0	1	0	0	0	1	0	9	1	0	0	0	0	0	1	0	3	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	1	2	1	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	8	0
NR_043589.1_Peptostreptococcus_stomatis_strain_W2278_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043603.1_Campylobacter_curvus_strain_ATCC_35224_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043599.1_Campylobacter_jejuni_subsp._doylei_strain_LMG_8843_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043775.1_Moryella_indoligenes_strain_AIP_220.04_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043681.1_{Clostridium}_citroniae_strain_RMA_16102_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	1	0	0	2	2	0	0	0	2	0	0	0	1	0	0	0	14	0	2	0	3	1	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
NR_044022.2_Howardella_ureilytica_strain_GPC_589_16S_ribosomal_RNA_gene__complete_sequence	1	0	0	0	0	0	2	0	1	3	0	6	0	0	0	0	0	0	0	0	5	0	10	0	0	2	4	1	0	11	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	4	0	5	6	0	0	0	7	0	0	6	0	0	0	2	0	3	0	0	1	0	6	2	0	0	5	0	2	0	2	2	1	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	7	1	0	0	1	3	0	2	7	0	2	4	0	0	2	0	0	0	6	0	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NR_044008.1_Syntrophomonas_zehnderi_strain_OL-4_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_044629.1_Prevotella_bivia_strain_ATCC_29303_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_044289.1_{Clostridium}_lavalense_strain_CCRI-9842_16S_ribosomal_RNA_gene__partial_sequence	41	4	5	189	11	0	0	0	106	0	133	11	1	0	1	7	1	0	18	0	91	0	36	7	15	0	17	19	3	11	99	32	22	3	1	0	2	8	0	16	21	8	3	2	10	2	9	1	282	4	6	12	0	14	287	24	15	10	20	304	21	0	5	9	0	1	0	3	0	0	4	3	1	157	11	0	3	0	4	0	1	1	1	13	6	0	0	0	18	13	47	1	2	1	1	0	10	59	0	29	2	0	13	13	292	1	16	1	43	1	4	1	15	2	13	7	28	4	20	1	2	56	44	21	5	1	2	173	11	11	8	0	5	61	2	1	22	137	30	1	31	2	14	1	6	3	0	0	1	3	0	7	194	3	29	19	2	0	6	5	12	1	6	2	1	3	2
NR_044153.1_Veillonella_denticariosi_strain_RBV106_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_044166.1_Chryseobacterium_bovis_strain_H9_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
